,Term,Level,gene_count,num_pos,gene_name
119,GO:0008284,5,490,422,"ACTB, ACTL6A, ADAM10, ADM, ADRA1D, ADRA2A, AIF1, SLC25A5, BIRC5, FASLG, AR, AREG, RHOG, ATF3, AVP, AVPR1A, AVPR2, BCL2, BCL7A, BMP2, BMP4, BMP5, BMP6, BST1, BTC, CALR, CAMP, CAPN1, CAPNS1, CASR, CAV3, CCKBR, CCND2, CD86, CD47, CDC25B, CDK2, CDK4, CDKN1B, CDX2, CGA, CHRNA7, CNTFR, CLDN7, CR1, CRH, CRKL, CSF1, CSF1R, CSF2, CSF3, CSNK2A1, NKX2-5, CTF1, CTNNB1, CTSH, AKR1C2, DHPS, DLG1, DPP4, HBEGF, E2F3, S1PR3, EDN1, EDN2, EDN3, EDNRB, EFNB2, EGF, EGFR, EPHA1, EPHA4, EPO, EPOR, ERBB2, ERBB3, ERBB4, EREG, EZH2, F2, F2R, PTK2B, FER, FGF1, FGF2, FGF3, FGF4, FGF5, FGF6, FGF7, FGF8, FGF9, FGFR1, FGFR3, FGFR2, FGFR4, VEGFD, FOXM1, FLT1, FLT3, FLT3LG, FLT4, FN1, FXN, FSHB, GCNT2, GDF9, GDNF, GHRH, GHRHR, GLI1, GNAI2, GPER1, GRK5, HCK, HCLS1, HDAC1, HDAC2, NRG1, HOXC10, HRAS, PRMT1, HES1, HTR1A, HTR2A, HTR2B, TNC, IFNG, IGF1, IGF1R, IGF2, IL1B, IL2, IL3, IL4, IL6, IL6R, IL6ST, IL7, IL7R, IL9, CXCR2, IL11, IL11RA, IL12RB2, IL13RA1, IL15, ILK, CXCL10, INS, INSL3, INSR, IRS1, ISL1, ITGAV, ITGAX, KDR, KRT6A, LAMC2, LIF, LIFR, LRP5, LYN, EPCAM, MAB21L1, MAS1, MATK, MDM2, MEIS1, MEIS2, KITLG, MIF, MST1R, MVD, MYC, NAP1L1, CEACAM6, NKX3-1, NOP2, NOTCH1, NPM1, NTF3, NTRK2, ODC1, OSM, PAK1, REG3A, PDGFA, PDGFB, PDGFRA, PDGFRB, PGF, PITX2, PKHD1, POU3F2, POU3F3, PRKAA1, PRKCZ, PRL, PRLR, PROX1, LGMN, PRTN3, PTEN, PTHLH, PTH1R, PTK2, PTN, PTPN6, PURA, RAD51B, RARA, RARG, REG1A, REG1B, RELA, RPS4X, RPS6, RPS9, RPS15A, S100A13, S100B, SERPINB3, CLEC11A, CCL14, CXCL5, CX3CL1, SDCBP, SFRP1, SFRP2, SHC1, SHH, SHMT2, SLAMF1, SMARCA2, SMARCA4, SMARCC1, SMARCD1, SOX4, SOX9, SRPK2, SSR1, SS18, STX3, STX4, ADAM17, TBX3, CRIPTO, TFAP2B, TGFA, TGFB1, TGFB2, TGFB3, TGFBR1, TGFBR2, THBS1, THPO, TIAM1, TIMP1, TJP1, CLDN5, TNXB, TRAF5, TRPC5, TSHR, TTK, TNFSF4, VEGFC, VIP, VIPR1, WNT1, WNT2, XBP1, CNBP, FOSL1, FGF23, KMT2D, CDC7, BCAR3, CUL4A, CUL3, AKR1C3, IRS2, TNFSF13, TNFRSF11A, FGF18, FGF17, FGF16, ALDH1A2, PRC1, ASH2L, OSMR, CCPG1, CRLF1, ITGB1BP1, BCL7C, BCL7B, S1PR2, CNOT8, GLP2R, RPL23, CIAO1, KIF20B, HDAC4, GAB2, KIF14, FGF19, COX17, NAMPT, DNAJA2, TCIRG1, CARM1, CIB1, STAMBP, PRDX3, IL24, CEP43, PDCD10, SHANK2, CEP131, KDM4C, UFL1, SIRT1, BICRAL, SUZ12, CLCF1, PRAME, BAMBI, WWTR1, FAM98A, SYF2, FBXO5, FGF20, FGF21, GREM1, FGF22, NOX1, DLL1, MCTS1, HIPK2, NDUFAF4, CNOT7, BICRA, DERL2, MLXIPL, MZB1, FZR1, ACTL6B, TRPM4, TIPIN, GID8, PHIP, AKIRIN2, ACER3, SIRPG, CDCA7L, CCAR1, EAPP, PDGFC, GKN1, SPHK2, MEIS3, RAB25, CBX8, BIRC6, CNOT6, NLGN2, RPRD1B, SINHCAF, IL21, HPSE2, CHP2, PDF, CLEC7A, GAREM1, MARCKSL1, PRAMEF1, PRAMEF2, BRD9, DDRGK1, WDR77, HMGN5, ROGDI, DBF4B, PDGFD, DOT1L, TSPYL5, TSLP, WNT3A, LACRT, MYOCD, NACC1, IL31RA, ROMO1, IL34, COPS9, KLB, HIPK1, MAPK15, SPDYA, CNOT6L, EPGN, AQP11, CSNK2A3, FAM98B, ACER2, PRAMEF5, PRAMEF9, NANOGP8, HES5, PRAMEF12, PRAMEF8, SHC4, PRAMEF4, PRAMEF13, PRAMEF11, PRAMEF6, PRAMEF25, SCX, PRAMEF15, PRAMEF14, PRAMEF27"
120,GO:0008285,5,422,327,"ACVRL1, ADM, ADORA1, ADORA2A, ADORA3, ADRA1A, ALOX15B, APC, APP, AR, ASPH, AVPR2, AZGP1, ADGRB1, BAK1, BCHE, BMP2, BMP4, BMP5, BTG1, CACNB4, CBFA2T3, CD9, TNFRSF8, CD33, CDC6, CDH5, CDH13, CDK6, CDKN1A, CDKN1B, CDKN2A, CDKN2B, CDKN2C, CDKN2D, CDKN3, CEBPA, COL4A3, CLDN3, CSF1R, CSK, CSNK2B, CTBP1, CTBP2, CTNNB1, CYP1B1, CYP27B1, GSDME, DHCR24, DLG3, DRD2, DUSP1, ERBB4, EREG, ETS1, F2R, FABP3, FABP6, PTK2B, FKTN, FRZB, FTH1, GABBR1, GAS8, GATA1, GATA3, GPLD1, GPER1, CXCL1, H2AC8, HMGA1, HNF4A, HRAS, HRG, DNAJB2, HSPA1A, HSPA1B, HSPG2, IFI35, IFIT3, IGFBP3, IGFBP6, IGFBP7, IL1A, IL1B, IL6, CXCL8, IL10, ING1, INHBA, INPPL1, INSL3, INSM1, IRF1, ITGA1, JAK2, KISS1, LIF, LMNA, LYN, SMAD1, SMAD2, SMAD3, SMAD4, SMAD6, MDM4, FOXO4, CD200, MSX1, MSX2, MYOG, NF2, NGF, NKX3-1, NME1, NOS3, NOTCH1, NPM1, NPPC, NTRK1, OPRM1, OSM, PHB1, SERPINE2, PKD2, PLG, PML, PMP22, POU1F1, PPP2R5C, MAP2K1, EIF2AK2, THAP12, PROX1, PTEN, PTGS2, PTHLH, PTH1R, PTPN2, PTPN6, PTPN14, PTPRJ, RAF1, RARA, RARG, RBBP4, REST, RPS6KA2, S100A11, CCL23, SFRP1, SFRP2, SFRP4, SFRP5, SKI, SLIT3, SMARCA2, SMARCB1, SOD2, SOX4, SRF, SST, SSTR1, SSTR2, SSTR3, SSTR4, SSTR5, STAT3, STK11, STRN, SULT2B1, TBX5, TFAP2B, TFAP4, TFF1, TGFB1, TGFB1I1, TGFB2, TGFB3, THBS1, KLF10, TIAL1, TLR2, TP53, TPBG, TSC1, TSC2, TSG101, UMOD, VHL, WARS1, WNT9A, WT1, ZBTB16, ZBTB17, BTG2, FZD5, AIMP2, FOSL1, BAP1, H2AC6, H2AC4, ULK1, NCK2, KLF11, PPM1D, IFITM1, CDK10, PRKRA, PLPP1, BECN1, KAT2B, ALDH1A2, SKAP2, DNAJA3, NMI, HGS, DLG5, ITGB1BP1, ADGRG1, KLF4, CER1, NHERF1, EEF1E1, PTGES, PHF14, RAPGEF2, ATG13, RB1CC1, MAGI2, FGFBP1, NR2E3, ABI1, SH2B3, PTPRU, TOB1, TENM1, RBM5, RNF41, DHRS2, GDF11, SPRY1, SPRY2, DLC1, NDRG1, GPNMB, CIB1, CHERP, P3H3, PDPN, CELF1, CTCF, CGRRF1, CGREF1, TOB2, GJB6, COPS8, BTG3, IL24, PIM2, GLMN, WDR6, DDX20, RNF139, ATF5, PDS5B, WWC1, TNS2, GTPBP4, NUP62, SH3BP4, KANK2, CHD5, TES, FBXO2, MTBP, EIF2AK1, UTP20, DLL1, CNOT7, TAX1BP3, NOX4, FOXP3, ING4, SIRT6, ATP8A2, DLL4, BTG4, PINX1, TESC, FEZF2, PBRM1, SIRPG, AMBRA1, TMEM127, IFNK, SMYD2, ACKR3, SLURP1, SAV1, ATG101, P3H1, BCL11B, WNK2, CDC73, MMRN2, GGNBP2, FUZ, COL18A1, BRIP1, ING5, SCIN, MYOCD, TP53INP1, FNIP1, RXFP2, DIS3L2, E2F7, CLDN19, DAB2IP, IFNLR1, ARID2, IFNL1, ENPP7, NUPR2, CCL3L3, DUX4"
121,GO:0008344,4,48,39,"APP, ARCN1, ATP1A2, CCND2, CNP, CSTB, DRD4, EPS8, FGF12, GDNF, GIP, GRIN2D, FOXA2, HOXB8, HOXD10, MECP2, NTF4, NTSR1, NR4A2, OPRD1, PAFAH1B1, PRKN, PBX3, PPT1, CXCL12, SNCA, TBCE, TMOD1, TSC1, TUBA1A, CHL1, PARK7, INPP5F, SHANK2, GIGYF2, PREX2, BTBD9, NTAN1, LGI4"
122,GO:0008361,5,25,24,"ARHGAP5, COL6A1, CREB1, CLN8, MTOR, ARHGAP35, IL7R, KEL, MSN, RAC1, RARG, RDX, VAV1, VAV2, XK, NHERF1, VAV3, LAMTOR5, WDTC1, LARS1, RPTOR, IQGAP3, MTPN, LAMTOR4"
123,GO:0008544,4,80,61,"ALDH3A2, STS, ATP2A2, CDSN, COL7A1, COL17A1, CRABP2, CST6, CCN2, DCT, DSP, EVPL, FABP5, FGF7, FLOT2, HLA-DRB1, INSR, KRTAP5-9, KRT2, KRT5, KRT10, KRT14, KRT83, LAMA3, LAMB3, LAMC2, YBX1, NTF4, PLOD1, POU3F2, PPARA, PPP3CA, KLK7, PTHLH, RBP2, S100A7, SPINT1, SPRR1A, SPRR1B, SPRR2B, SPRR2D, SPRR2E, SPRR2F, SPRR2G, SPRR3, TFDP1, UGCG, WAS, HOXB13, AGPAT2, EDAR, CASP14, KLK5, POU2F3, IFT172, LCE2B, CALML5, EDA2R, ACER1, CERS3, KRTDAP"
124,GO:0008610,4,16,13,"ACLY, CLN8, ACSL1, PRKAA1, PRKAA2, SREBF1, AGPS, BCKDK, PRPF19, MLXIPL, ACSS2, DOLPP1, GPAT4"
125,GO:0008643,5,22,14,"AKT1, AKT2, SLC37A4, SLC35A2, PEA15, SLC35A1, SLC35D2, SLC35D1, SLC35A3, MFSD2A, SLC35B4, RFT1, SLC35D3, MFSD2B"
126,GO:0009311,4,23,18,"AMY1A, AMY1B, AMY1C, FUT3, FUT4, FUT5, GLA, NAGA, ST8SIA1, MOGS, ST8SIA4, ST8SIA2, MAN1B1, ST6GALNAC4, ST6GALNAC6, ST6GALNAC5, ST6GAL2, ST6GALNAC3"
127,GO:0009408,4,39,37,"AKT1, CALCA, CASQ1, CRYAA, CRYAB, EIF2B1, MTOR, GCLC, DNAJA1, HSPA2, HSPB1, HSPB2, HSP90AA1, IGF1, MICB, NOS1, NOS3, P2RX3, MAP2K7, SCN2B, SOD1, TRPM2, EIF2B4, EIF2B3, EIF2B2, EIF2B5, DNAJA3, ASIC3, DNAJA2, DNAJB4, PSIP1, SCN11A, CRNN, DNAJA4, TP53INP1, HSPB6, MICA"
128,GO:0009409,4,28,19,"ACADM, ACADVL, ADRB1, ADRB2, ADRB3, CDH8, GMPR, HSPA2, HSP90AA1, HSPD1, LIPA, P2RX3, THRA, UCP1, UCP2, UCP3, TRPA1, ZNF516, TRPM8"
129,GO:0009410,3,239,225,"ABAT, ABCA2, ABL1, ACACB, ADCY1, ADD3, PLIN2, ADORA2A, PARP4, ADRA1A, AHR, ALAD, AMELX, AMH, APOA2, ABCC6, ASS1, ATP1A1, ATP4A, ATR, BAK1, CCND1, BCL2, BGLAP, TSPO, CA9, CALR, CASP3, CAT, CCNT1, CD38, CDK1, CDH1, CDH3, CDK4, CDKN1A, CDKN1B, CENPF, CHUK, COL1A1, COL6A1, COMT, CPB2, CPS1, CPT1A, CREB1, CRH, CTNNB1, CTPS1, CYBB, ACE, DNMT3A, DRD1, DRD2, DRD3, DUSP6, DVL3, ENG, PTK2B, FECH, FGF8, FOXO3, FOS, FOSB, FOSL2, GABRG3, GAD2, GATA4, GATA6, GIP, GCLC, GCLM, GNA12, GRIA1, GRIN2A, HADHA, HADH, HDAC2, NCKAP1L, HMGCS2, HSD11B2, HSP90AA1, HSPG2, HTR2A, HTR2B, IGFBP2, IL10, PDX1, ITGA2, ITGA3, KCNJ8, KCNJ11, KCNK3, LHCGR, LIPA, LOX, LTA, LYN, MAOB, MAP1B, MAS1, MBD1, MDM2, MMP2, ABCC1, CYTB, MTHFR, ND1, MYC, MYO6, NEUROD1, NFATC2, NNMT, PNP, NPAS2, NPC1, NPPC, NTRK1, OGG1, TNFRSF11B, OTC, OXTR, P2RX7, PCSK1, PDE3A, PFAS, ABCB1, PMS1, PMS2, PRKCB, MAP2K6, PTCH1, PTH, PTGS2, PTPRM, ABCD3, RELA, RET, RPS6KB1, SCNN1B, SFRP1, SFRP2, SLC1A1, SLC1A2, SLC1A3, SLC6A2, SLC6A3, SLC6A4, SLC6A11, SLC34A1, SMPD1, SNCA, SOD1, SOD2, SRC, SRD5A1, SRD5A2, SREBF1, SRP68, SST, SS18, STAT1, ABCC8, ADAM17, TBXA2R, TFAP2B, TGFBR2, TGIF1, THBS1, TNF, TOP1, TP73, TYMS, UBE2B, SCGB1A1, UMOD, VEGFC, XPC, XRCC1, XRCC5, LRP8, FZD3, FOSL1, FZD1, BCAR3, RAD54L, GNPAT, BECN1, TRPA1, GPR52, ATG5, OXSR1, HDAC5, ABCC9, CCNO, VAV3, SEMA3C, AGPAT2, TXNRD2, TXNIP, TRAF3IP2, TENT4A, SCN11A, SHANK2, RAD54B, TXN2, SLITRK5, GAL, ERRFI1, USP47, TIGAR, RPTOR, SRR, CARD9, ABCG5, ABCG8, NFKBIZ, FKRP, RPP21, COL18A1, TP53I13, SLC22A12, PRICKLE1, SLC26A5, BLOC1S3"
130,GO:0009411,5,45,42,"CASP3, CASP7, CDKN2D, ERCC8, COL6A1, COL6A2, COL6A3, DDB2, ELANE, ERCC3, ERCC4, ERCC5, GNAT2, MSH6, GTF2H2, HUS1, SERPINB13, PML, POLD1, PRKAA1, MAPK8, MAP2K7, RO60, TYR, UBE2A, UBE2B, USF1, USP1, MAP4K3, PCLAF, UBE4B, TRIM32, REV1, DTL, SIRT6, TIPIN, UVSSA, CCAR2, SPRTN, ZRANB3, TP53I13, PRIMPOL"
131,GO:0009416,4,17,15,"AANAT, CRY1, CRY2, DRD2, ELK1, FECH, FOS, GNAT1, OGG1, SLC1A3, TH, COPS3, LARGE1, SYNE1, MYO15A"
132,GO:0009566,3,49,28,"APOB, ATP1A4, BAX, BBS1, BCL2L1, NELL2, NECTIN2, NR2F2, ZFX, AAAS, PLA2G10, YBX3, REC8, SYCP2, EHMT2, TDRKH, NECTIN3, KLK14, UBE2Q1, TEX11, SPTBN4, PRDM14, SPATA22, MAEL, TDRD12, CATSPER2, TDRD9, MEIOB"
133,GO:0009611,3,64,57,"ADORA3, AGER, DST, ZFP36L1, ZFP36L2, CASP3, CCR1, COL6A1, COMT, CCN2, CX3CR1, DDIT3, EDNRA, F2, F2R, F2RL2, FGF7, FN1, GAP43, GLI1, GRIN2A, GRIN2C, TNC, IL17A, INHBB, ITGB4, MDK, NAGLU, REG3A, PAX6, PDGFA, PDGFB, POU5F1, MAP2K7, KLK6, RAC1, MAP2K4, SLC1A2, SLC1A3, SOX2, AURKA, TGFB1, TGFB2, VWF, WNT1, ZFP36, FOSL1, NRP1, F2RL3, HOXB13, LYVE1, KLK8, VASH1, FGFR1OP2, TMPRSS4, NMNAT1, NMNAT3"
134,GO:0009612,3,54,49,"ACTA1, ANGPT2, ATR, BDKRB1, BGLAP, CAPN2, CHI3L1, COL1A1, COL6A1, PTK2B, FOSB, GATA4, TNC, IGFBP2, IHH, ITGAM, KCNA5, KCNK2, KRT5, MAP1B, MEIS2, MMP2, MMP14, MPO, P2RX3, P2RX7, P2RY1, PPL, MAPK8, PSPH, PTCH1, PTGER4, RPS6KB1, SRC, STAT1, THBS1, BTG2, TUBA1A, FOSL1, GDF5, TNFRSF11A, LARGE1, CITED2, TXNIP, POSTN, SUN1, SOST, RETN, TRPV4"
135,GO:0009615,5,107,102,"ACTA2, ADAR, APOB, AUP1, BCL3, BST2, CDK6, CFL1, CHRM2, CHUK, AP1S1, CLU, DDX3X, EEF1G, ENO1, FGR, GATA3, GTF2F1, HSPB1, HYAL1, IFIT2, IFIT1, IFIT3, IFNA4, IFNA7, IFNA17, IFNAR1, IFNAR2, IFNB1, IFNG, IFNGR1, IFNGR2, IFNW1, IKBKB, IL12A, IRF7, ITGB6, ITGB8, STMN1, MST1R, MX1, MX2, OAS1, OAS2, OAS3, ODC1, EIF2AK2, PSMA2, RPS15A, CCL4, CCL8, CCL11, CCL19, CCL22, XCL1, CXCL12, SMPD1, TNF, TPT1, TNFSF4, CXCR4, FOSL1, HMGA2, HYAL3, IKBKG, IFITM1, PRKRA, OASL, HYAL2, URI1, BANF1, NMI, XPR1, ISG15, TRIM22, IFITM3, LAMTOR5, IFI44, NPC2, IVNS1ABP, LILRB1, PIM2, HNRNPUL1, IRAK3, CCT5, RIGI, IL17RA, TBK1, SAP30BP, TBX21, DUOX2, FOXP3, TLR8, BATF3, DDX60, ZC3HAV1, IFNK, CREBZF, IFIH1, DHX58, YJU2B, RSAD2"
136,GO:0009617,5,112,66,"ADH7, ABCD2, CFB, BMP2, BNIP3, C2, C3, CAV1, KYAT1, MS4A1, CHIT1, CLPS, CCR4, CYP2E1, DEFB1, CFD, FABP4, FCGR2B, VEGFD, FKBP5, FUCA2, GPC3, GZMA, LPL, MLH1, NOS2, PRLR, PYGL, RGS1, RNF5, SCN7A, CCL2, SLC10A2, SLC11A1, ST13, THRSP, UPK1B, RAB7A, CUBN, PPM1D, SNX3, RAB29, WASL, LRAT, ADIPOQ, B3GALT5, TRDN, IFI44, PLAAT3, USP18, IKZF3, LSM5, ERAP1, FAM20A, HERC6, BANK1, CEP192, TENT5A, CHD7, DHX58, NLRC5, C15orf48, LRG1, MACROD2, CCDC80, NLRP6"
137,GO:0009636,3,76,66,"AHR, ATF4, BAX, BCL2, CDK1, CDH1, CDKN1A, CES1, CHUK, CNP, COL6A1, COMT, CPS1, CYP2F1, DDC, DHX15, NQO1, DNMT3A, DRD2, EPHX1, EPHX2, ERCC6, FOS, GABRB1, GATA6, GUCY2C, KCNC1, LYN, MAOB, MBP, MDM2, MPST, CYTB, NEFL, PENK, PON1, PON3, PRKCG, RPS6KB1, SCN9A, CCL3, CCL4, SDC1, SLC6A1, SLC6A4, SLC18A2, SRF, TLR2, TTPA, TYMS, SLC30A4, SRSF9, CLDN1, AIFM1, SLC22A8, DHRS2, ADAMTS13, INMT, SLC6A14, SCN11A, SCFD1, SLC7A11, NHERF4, BRIP1, AQP10, TRPM6"
138,GO:0009653,3,122,80,"BICD1, FOXL2, CASR, CHUK, CST6, S1PR3, EFNB2, EREG, EYA1, EYA3, EZH1, F2R, FAT1, FBN1, FBN2, FGF1, FGF3, FGF8, FOXC1, FOXI1, FOXE3, FOXE1, GATA3, GPC3, FOXA1, FOXA2, FOXA3, ONECUT1, HOXA1, HOXB5, KRT18, LHX1, LIG1, MAB21L1, SMAD1, SMAD2, SMAD3, SMAD4, SMAD5, SMAD6, SMAD7, SMAD9, MCAM, NEDD8, NFE2L1, PAX7, PITX1, PITX2, PITX3, PKD1, POU5F1, RAC1, SFRP5, SIAH1, SOX10, TBX6, TH, TPD52, TSHB, HIRA, PAX8, CLTCL1, GCM1, FGF18, TRIM13, SCML2, IGF2BP3, IGF2BP2, SIX2, LYVE1, RCAN3, FOXD3, DKKL1, DKK3, ERVW-1, MLXIPL, SIX4, MRPL40, FRAS1, FREM2"
139,GO:0009725,4,38,34,"ACAT1, ADRA1A, ANG, DHCR24, NQO1, PTK2B, FHL2, GHSR, GCLC, HCLS1, LYN, ME1, MSI1, NOS1, NOS2, NOS3, POR, SFRP4, SNRPN, SRF, TIMP1, TIMP2, TIMP3, TIMP4, NKX2-1, NCOA4, LONP1, RBM14, NCOA6, TXN2, PDCD4, ANGPTL3, GHRL, STEAP2"
140,GO:0009791,4,71,62,"ABL1, ACADM, ACO1, ACVR2B, APOB, ASL, ATM, BCL2, PRDM1, BMP4, CYP1A2, ATN1, CELA1, ERCC2, FGFR2, MTOR, GABRG2, GATA3, IGF2R, INPPL1, IREB2, ITPR1, LHX1, SMAD2, MECP2, KMT2A, MMUT, NDN, NPPC, NR4A2, PSEN1, RAB3A, SCN9A, SELENOP, SLC18A2, SOD2, TAL2, TBCE, TGFBR1, ZFX, ALDH5A1, SGPL1, BCL2L11, SEMA3C, KDM5B, PPP1R13L, ATF5, SZT2, MORC3, GIGYF2, STK36, AGO2, CHST11, BPNT2, ETNK2, ASH1L, CCDC47, HEG1, PLEKHA1, ALX4, ARID5B, C12orf57"
141,GO:0009792,5,23,15,"ACE, FGF2, FOXI1, FXN, NR5A2, HUS1, CRIPTO, TGFB2, CDK5R1, CELF1, RAI2, USP22, AKIRIN2, CAMSAP3, RICTOR"
142,GO:0009880,5,28,22,"BMP7, EFNB1, ERBB4, FGF10, FGFR2, IHH, LHX1, SMAD1, SMAD3, SMAD5, MEIS1, MEIS2, NODAL, SHH, SIM2, ZIC3, ZBTB16, DOP1B, MEIS3, PGAP1, DISP1, OOEP"
143,GO:0009887,4,108,95,"APLP1, BMP2, BRAF, CDX2, CDX4, COL9A1, COMP, CRX, DCN, E2F4, E2F5, EFNB2, EP300, STX2, EREG, FGD1, FGF1, FGF2, FGF3, FGF4, FGF5, FGF6, FGF7, FGF9, FGF10, FGFR2, FHL1, FOXF1, FLI1, GAMT, HCCS, HRAS, IGF2, IL7, PDX1, ITGA2, ITGAX, LFNG, LHX1, MEIS1, MEIS2, NBL1, NOTCH2, PAX3, PAX4, PAX6, PBX1, PBX2, PBX3, PDGFA, PITX3, PTCH1, RELA, RFNG, CCL2, SMARCC1, SYK, TBX3, TH, TLE1, TLE2, TLE3, PHLDA2, VEGFC, LHX3, FGF23, CUL1, FGF18, FGF17, FGF16, NRP1, ONECUT2, FGF19, DGCR2, FGF20, FGF21, GREM1, FGF22, TMEM176B, GMNN, EVL, ETV7, ASXL2, PDGFC, MEIS3, SEMA6A, NTN4, GREM2, PALB2, PBX4, COL18A1, ASXL3, LHX4, ASXL1, NEK8"
144,GO:0009966,5,38,23,"CRK, GPC4, GRK4, GRK5, GRK6, IGFBP7, FURIN, PPP1R2, PTPN1, GRK1, CRIPTO, UGCG, YWHAG, CDK13, CCNK, SOCS2, ZMYND11, MGLL, CNKSR2, NUP62, NCLN, NCOA5, GRK7"
145,GO:0010033,3,25,23,"ANXA5, CASQ1, CDK2, CDK3, CDK4, CDK6, CTSC, CREB1, GART, SERPINF2, PPP2CA, PPP2R1A, RELA, S100P, SOD1, SQLE, WNT5A, XRCC1, XRCC3, TRPA1, TJP2, ABCG1, HPSE"
146,GO:0010043,5,26,21,"AANAT, ALAD, ASS1, ATP7A, BGLAP, CPS1, KHK, LTA4H, OTC, P2RX7, PAM, S100A8, SOD2, ABCC8, TH, VCAM1, SLC30A4, HAAO, DDX19A, SLC30A8, D2HGDH"
147,GO:0010165,5,17,16,"BLM, BRCA2, CASP3, CDKN1A, ERCC8, ERCC1, ERCC6, KARS1, LIG4, MSH2, THBD, TP53, XRCC2, XRCC4, BRCC3, IKBIP"
148,GO:0010212,4,41,39,"ALAD, ATM, BRCA1, DNMT3A, EYA1, EYA3, H2AX, MECP2, RRM1, SMPD1, STK11, VCAM1, RAD54L, RNF8, MTA1, BABAM2, KAT5, TOPBP1, PAXIP1, RAD54B, BABAM1, MRNIP, UIMC1, RFWD3, USP28, INIP, ABCG5, COP1, DCLRE1C, NABP1, INTS3, NABP2, BRCC3, NHEJ1, ABRAXAS1, TICRR, CYP2R1, RNF168, BRAT1"
149,GO:0010288,5,16,15,"CAT, DNMT3A, FECH, MAPT, MECP2, PPP1CA, PPP2CA, PPP2CB, PPP5C, PTH, SLC6A1, SLC34A1, BECN1, BACE1, MAP1LC3A"
150,GO:0010332,5,26,24,"PARP1, APOBEC1, BAK1, BAX, BCL2, BRCA2, CBL, ERCC6, FANCD2, IL1A, CXCL10, LIG4, MYC, PML, POLB, PRKAA1, PRKDC, PTPRC, CCL7, SOD2, TP53, XRCC2, TIGAR, DCUN1D3"
151,GO:0010467,4,130,119,"AKT1, ANGPT2, APOE, ABCC6, BBS2, BBS4, PRDM1, RUNX2, CNTN1, COL6A1, COMT, DDC, DDIT3, DLX3, EDA, EDNRA, EDNRB, EGR2, ELK1, EXT1, EXT2, FGFR1, FOXO1, FOSL2, GATA6, GFAP, GNAT2, GRB10, NR3C1, GRM2, GRM3, HADHB, HSD17B1, IL2RG, IL7R, IL17A, JUND, KCNJ8, KCNQ3, KPNA4, KRAS, LIF, LIPA, LRP5, LTB, MECP2, MLLT3, NPC1, NPHS1, PDGFB, ENPP1, PLEC, PTGDS, PVALB, RHO, RNF2, SCN2B, SCNN1B, SGCB, SGCG, SIX1, SLC1A1, SLC3A1, SMO, SOD1, SOX4, TCF12, TGM2, NKX2-1, TLR4, WNT3, ZIC1, NPHS2, TUBA1A, FOSL1, BAP1, EOMES, H3C1, H3C4, H3C3, H3C6, H3C11, H3C8, H3C12, H3C10, H3C2, CUL4B, CUL3, HESX1, H3C7, LARGE1, ADIPOQ, IKBKE, HS2ST1, TCIRG1, NPC2, TBR1, CRB1, LPAR3, RIGI, KLHL3, LAT, HIPK2, NOX4, VPS54, ERRFI1, POMGNT1, GOLPH3, SOX17, PALS1, WNK4, RNASEH2B, DIAPH3, DOT1L, IL33, SP7, IQGAP3, PRICKLE1, FMN1"
152,GO:0010468,5,193,129,"APLNR, AHR, AIF1, APBA1, APBA2, APP, ASCL1, ATP1B1, ATP6V1B1, BCL2, BMI1, ZFP36L1, CDH1, CDK2, CDK3, CDK4, CDK6, COL2A1, COMP, CYP1A2, DAXX, EDN3, MEGF8, AFF2, FUT8, G6PC1, GDNF, GNB3, GNRH1, GRP, HIF1A, HNRNPAB, HNRNPD, HRG, IGF1, IHH, IL10, INSM1, JARID2, AFF3, LHX1, LOX, MDM2, MEFV, MAP3K4, AFF1, MYC, NELL1, NF1, YBX1, PCBP2, PEG3, PIN1, POU5F1, PROX1, PSEN1, PTH, PTHLH, PTPRC, ROM1, SORT1, SHH, SLC8A2, SLC8A1, SOX2, RO60, STX3, TAPBP, TGFBR2, TSPAN8, TP73, PHLDA2, TXK, KDM6A, UTY, VHL, YBX3, KHSRP, FUBP1, APBA3, KDM4A, SART3, HNRNPDL, DNM1L, TOB1, COQ7, TCIRG1, HMG20B, HMG20A, C1D, IGF2BP1, IGF2BP3, IGF2BP2, TOB2, KDM4B, KDM4C, KDM6B, POFUT2, ADNP, TARDBP, FKBP8, PHGDH, AFF4, SETD2, CRNN, DHH, TRIM17, TREM2, FEZF2, CHD7, TMPRSS4, PRDM9, TRIM49, THOC2, ANKRA2, NFKBIZ, CIAO3, NANOG, ZC3H12A, TMEM107, NFKBID, STX1B, PIERCE1, SIRPA, CEP128, RICTOR, DPPA5, SHC4, TRIM49C"
153,GO:0010761,5,19,15,"AKT1, AQP1, FUT8, ILK, PLEC, PML, PIP5K1A, IQGAP1, SGPL1, PDLIM1, NHERF1, LAMTOR2, CD248, ARID5B, TMEM201"
154,GO:0010996,4,19,18,"ATP1A2, CXCL10, KCNC1, KCNQ3, MDK, PTN, TACR1, UCN, XPA, XPC, KIAA0319, SCN11A, ABHD12, ATP8A2, CHRNA9, CHRNA10, ATOH7, SLC26A5"
